,Created At,Text,Location,Address,Longitude,Latitude
297,Thu Mar 05 17:53:19 +0000 2020, Lot respect u comments @ KapilMishra_IND totally uncalled ! He lone crusader th… https : //t.co/ey1K5Af4La,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
298,Thu Mar 05 17:53:22 +0000 2020," Generally - # HarishSalve speaks world listens . He also fav go lawyer media channels . But , waiting hear liberals Congress legal eagles come upon . https : //t.co/S976M60rYd # CAA # caa_npr_nrc # CAA_NRC_NPR","Chicago, IL","Chicago, Cook County, Illinois, United States of America",-87.6244212,41.8755616
300,Thu Mar 05 17:53:28 +0000 2020," CAA : Senior Advocate Kapil Sibal mentions petitions challenging CAA urgent listing . AG informs Court affidavit filed within two days . CJI Bobde gives liberty Sibal mention case Holi says , `` see '' # SupremeCourt",proud Indian ,"South Proud Street, Drew, Muncie, Delaware County, Indiana, 47305, United States of America",-85.3953615,40.1933789
303,Thu Mar 05 17:53:32 +0000 2020," Petitions challenging validity Citizenship Amendment Act ( CAA ) heard Sabarimala reference case , CJI SA Bobde # CAA # sabarimala # SupremeCourt https : //t.co/5B9ZI0JtZX",proud Indian ,"South Proud Street, Drew, Muncie, Delaware County, Indiana, 47305, United States of America",-85.3953615,40.1933789
307,Thu Mar 05 17:53:36 +0000 2020, · Hate update . After CAA passed Parliament Dec 11 ... . Assam- 6 killed Uttar Pradesh- 19 ( as… https : //t.co/U3Q3FJRnDF,Muzaffarpur ,"Muzaffarpur, Bihar, India",85.34001282479626,26.1486581
312,Thu Mar 05 17:53:55 +0000 2020, RT @ Variety : . @ ZaynMalik Signs With @ CAA @ onedirection https : //t.co/IRaPEJmn6N,stark tower,"Stark, Neosho County, Kansas, United States of America",-95.1430326,37.6900455
314,Thu Mar 05 17:54:01 +0000 2020, RT @ SVESHEKHER : Delhi HC issues notice petition find `` anti-national forces '' behind anti-CAA protests,"Chennai, India","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
316,Thu Mar 05 17:54:02 +0000 2020," Anti CAA violence : 13/12/2019 : West Bengal 20/12/2019 : Uttar Pradesh What 's common ? Both states faced violence Friday prayers 17/12/2019 : Delhi 's Seelampur , Mosques made announcements . Who triggered rioters ? Recent Delhi violence seems preplanned Trump 's visit",India,India,78.6677428,22.3511148
319,Thu Mar 05 17:54:09 +0000 2020, He spreading wrong information CAA . Police shd register FIR n taken court . Let explain… https : //t.co/uGK9skTxCK,India,India,78.6677428,22.3511148
323,Thu Mar 05 17:54:20 +0000 2020, # AjitDoval bringing CAA Muslim ka sataya huwa Hindu . When Muslim population India increases y… https : //t.co/EoaFyjC0oy,"india, ",India,78.6677428,22.3511148
325,Thu Mar 05 17:54:25 +0000 2020, Harish Salve writes CAA : Classification basis religion per se unconstitutional – worth reminding Constitution confers special rights upon members minority religious communities India . Read ... https : //t.co/iKAYejvlMi,India,India,78.6677428,22.3511148
326,Thu Mar 05 17:54:25 +0000 2020, Delhi Violence : - Autopsy report confirms head constable Ratan Lal died bullet injuries . - Journalist Akash Napa JK 24X7 News shot anti-CAA protesters . - Anti-CAA protestors throw acid paramilitary forces Karawal Nagar .,India,India,78.6677428,22.3511148
328,Thu Mar 05 17:54:32 +0000 2020, I saw videos clashes : Pro CAA chanted Jai Shri Ram Anti CAA chanted Allahu Akbar Left portals wrote articles Jai Shri Ram slogans & amp ; ignored Allahu Akbar Like ignored : 1 . Hinduo Se Azadi 2 . Kafiro Se Azadi 3 . Jinnah Wali Azadi 4 . Afzal Tere Khoon Se Inquilab Ayega,India,India,78.6677428,22.3511148
329,Thu Mar 05 17:54:32 +0000 2020, @ neolibreplygirl @ ThaZeus_ Your apathy towards concerns towards nuclear exactly 'll nev… https : //t.co/NHsAmWp2h6,portland,"Portland, Multnomah County, Oregon, 97204, United States of America",-122.6741949,45.5202471
330,Thu Mar 05 17:54:34 +0000 2020, RT @ AskAnshul : Anti CAA protests UP 's Aligarh : Stone pelting 3 Hindu Temples reported . https : //t.co/jDHE28O19V,India,India,78.6677428,22.3511148
333,Thu Mar 05 17:54:45 +0000 2020, RT @ jellyx20 : Rohyingyas arrested kidnapping children selling organs Any excuse ’ need NRC ? https : //t.co/oO…,India,India,78.6677428,22.3511148
334,Thu Mar 05 17:54:47 +0000 2020," caa protests : UN High Commissioner Human Rights files intervention plea Supreme Court CAA , India protests… https : //t.co/YayQ6KVvA3",India,India,78.6677428,22.3511148
335,Thu Mar 05 17:54:48 +0000 2020," @ mshabeerali @ jijoy_matt CAA diff . It Not Applicable one else , except certain people/immigrants , seeki… https : //t.co/SyG7aW4dmL",India,India,78.6677428,22.3511148
337,Thu Mar 05 17:54:56 +0000 2020," ... While India bringing humanitarian CAA help persecuted minority refugees Sharia nations , Europe paying money keep refugees/migrants . See heart n't !","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
338,Thu Mar 05 17:54:57 +0000 2020, @ republic Does n't matter destruction negative propaganda.There enemies inside o… https : //t.co/ubsm1hC1Zg,Hyderabad,"Hyderabad, Telangana, India",78.46106473453146,17.38878595
339,Thu Mar 05 17:55:03 +0000 2020, Anti-CAA protest : Calcutta High Court stays leave India notice Polish student : The Hindu https : //t.co/R0QBW5MCB7… https : //t.co/OQHZz6V5MR,"New York, NY","New York, United States of America",-74.0060152,40.7127281
340,Thu Mar 05 17:55:06 +0000 2020," @ USCIRF @ ProfVarshney @ USCIRF Stop spreading lies . CAA persecuted minorities Pakistan , Bangladesh Af… https : //t.co/BvPo5JjAkq","Bangalore, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
341,Thu Mar 05 17:55:08 +0000 2020, @ thewire_in # India 's goodwill world The damning religious BJP government . # BJP_unleashing violence political gain . # Bury_this_fraternity 130 crore Indians accept black law CAA NRC NPR @ SupremeCourtFan @ UNHumanRights @ UN @ amnesty @ EUCouncil @ tntjho @ hrw @ NrcProtest https : //t.co/2tTrZ8xX8n,"Tamil Nadu, India","Tamil Nadu, India",78.3665347,10.9094334
342,Thu Mar 05 17:55:10 +0000 2020, India defends CAA UN rights chief approaches Supreme Court @ https : //t.co/BS5critH3E,India,India,78.6677428,22.3511148
343,Thu Mar 05 17:55:12 +0000 2020, RT @ JajaborPathik : Someone plz stop Kaala kot babus interfering every matter .,India Paradise ,"Paradise, Sector 83, Manesar, Gurugram, Haryana, India",76.9625886357089,28.3985713
344,Thu Mar 05 17:55:13 +0000 2020, . @ AmanWadud : The threat nationwide # NRC discriminatory # CAA instilled fear minds Muslims apprehend targeted citizenship status religion . # delhiriots2020 Watch live : https : //t.co/kQanRx6f2Z https : //t.co/DiJmsCSqn3,mandya,"Mandya, Mandya taluk, Mandya district, Karnataka, 571401, India",76.8961961,12.5238888
345,Thu Mar 05 17:55:18 +0000 2020, # Delhi : Latest visuals # ShaheenBagh ; People continue protest # CitizenshipAmendmentAct NRC . Del… https : //t.co/PLkL178yll,India,India,78.6677428,22.3511148
346,Thu Mar 05 17:55:31 +0000 2020," @ opnsense Friends , Update lets encrypt users `` Just '' 1.7 Mio certs revoked yet https : //t.co/I9tPilAX8c","Solingen, Deutschland","Solingen, Nordrhein-Westfalen, 42651, Deutschland",7.0838996,51.1712468
347,Thu Mar 05 17:55:32 +0000 2020, RT @ mnshzz : Brainless idiots ... https : //t.co/Nd47jfoFje,India,India,78.6677428,22.3511148
348,Thu Mar 05 17:55:34 +0000 2020, Tharoor speaks # CAA # DelhiRiots2020 . Quotes Dr Ambedkar say majority realise duty discriminate minorities @ ShashiTharoor,proud Indian ,"South Proud Street, Drew, Muncie, Delaware County, Indiana, 47305, United States of America",-85.3953615,40.1933789
349,Thu Mar 05 17:55:37 +0000 2020," The politics ummah open . : ) Out countries criticising India # DelhiViolence/ # CAA , # Iran+… https : //t.co/rUUcC0ym03",India,India,78.6677428,22.3511148
352,Thu Mar 05 17:55:43 +0000 2020, RT @ eOrganiser : Jihadi outfit Al-Haq threatens kidnap 234 TN MLAs CAA implemented state https : //t.co/IpXK8ngbRu via @ eO…,Bombay,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
353,Thu Mar 05 17:55:44 +0000 2020, Tell M. Vacate place lose subsidies @ AmitShah Sir time aggressive . No force require… https : //t.co/ebnOz9JR8I,india,India,78.6677428,22.3511148
355,Thu Mar 05 17:55:45 +0000 2020, @ khamenei_ir Iranians first disown Islam American sanctions lifted ! Try save re… https : //t.co/vOpK51Q5SP,"British Columbia, Canada","British Columbia, Canada",-125.002441,55.001251
356,Thu Mar 05 17:55:54 +0000 2020," Boycotting BBC 's propaganda coverage many Indian issues like Kashmir , 370 , CAA Delhi riots long over… https : //t.co/oCWikwb7GV","Houston, TX","Houston, Harris County, Texas, 77002-5902, United States of America",-95.3676974,29.7589382
359,Thu Mar 05 17:55:59 +0000 2020, Tell M. Vacate place lose subsidies @ AmitShah Sir time aggressive . No force required . Just one line . If ’ vacate benefits GOI,"Bhopal, India","Bhopal, Madhya Pradesh, 462001, India",77.3962718,23.2530923
361,Thu Mar 05 17:56:01 +0000 2020, @ SengeHSering vision ... positive approach different issues South Asia . I always lear… https : //t.co/4TFREacZPf,"London, U.K.","London, Kanawha County, West Virginia, 25126, United States of America",-81.3686944,38.1943567
362,Thu Mar 05 17:56:06 +0000 2020, @ teenzjm idk agencies responsible promo label etc ? bec n't caa supposed touring etc,"z, bts","Letisko M.R. Štefánika, D1, Trnávka, Ružinov, okres Bratislava II, Bratislava, Bratislavský kraj, 83006, Slovensko",17.213466586176725,48.17232305
364,Thu Mar 05 17:56:08 +0000 2020, We aware airlines offering special fares # Flybe customers . Britain ’ train operators also agreed provide free travel Flybe staff customers unable travel . Further information available @ UK_CAA website : https : //t.co/gEF5YaGDXQ https : //t.co/9GeJ5grenu,Everywhere,"Narrow path - thorn everywhere, Sântelec, Bihor, 417278, România",22.0541733,46.9599823
365,Thu Mar 05 17:56:09 +0000 2020, Iran looks visibly shaken fake news Muslim persecution India though traitors tape . I think right time Iran offer refuge people . CAA Iran version .,INDIA. (Bharat),India,78.6677428,22.3511148
366,Thu Mar 05 17:56:10 +0000 2020," @ USCIRF @ ProfVarshney Lies . If person originally Bangladesh , must identified Citizenshi… https : //t.co/c6lt8FIyUH",Bharat,India,78.6677428,22.3511148
371,Thu Mar 05 17:56:16 +0000 2020, @ ippatel Hindus Minority 8 States . Ladakh- 1 % Mizoram- 2 % Lakshadweep- 2 % Kashmir- 4 % Nagaland- 8 % Meghalaya- 11 % Arunanchal- 29 % Manipur- 41 % If # PopulationControlLaw made immediately & amp ; # NRC implemented Secularism finished 2047 .,इंडिया,"गेटवे ऑफ इंडिया, Prem J. Ramchandani Road, A Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400032, India",72.83456565615893,18.9219661
372,Thu Mar 05 17:56:30 +0000 2020," # Delhi : Latest visuals # ShaheenBagh ; People continue protest # CitizenshipAmendmentAct NRC . Delhi Police says , `` We holding meetings regularly , protesters cleared site yet . Some people may left today due rain . '' https : //t.co/ktGIBp6xMe","Hyderabad,INDIA","Hyderabad, Telangana, India",78.46106473453146,17.38878595
373,Thu Mar 05 17:56:32 +0000 2020," @ ashoswai Sir salute matured statement , reality different fiction In India people uttered… https : //t.co/SJFCaeam5R","Nanded, India","Nanded, Maharashtra, India",77.48319215130235,19.09400875
374,Thu Mar 05 17:56:38 +0000 2020, RT @ ARanganathan72 : On CAA NRC . Do read . Thanks . https : //t.co/48th2qPKGt,Navi Mumbai,"Navi Mumbai, Thane, Maharashtra, 400706, India",73.0198537,19.0308262
376,Thu Mar 05 17:56:42 +0000 2020, @ DeepakV40625022 UCC karke dekh kya hoga . CAA se bhi jyada log protest karenge . India diverse country r uni… https : //t.co/MfHwhUKQSm,Bhubaneswar,"Bhubaneswar, Master Canteen Chowk, Ward 41, South East Zone, Bhubaneswar Municipal Corporation, Bhubaneswar (M.Corp.), Khordha, Odisha, 751006, India",85.8435592,20.2667774
379,Thu Mar 05 17:56:49 +0000 2020, @ ankitdevashish @ all4udear @ INCIndia @ DelhiPolice @ ZeeNews @ AmitShah @ ndtvindia @ republic You quite far ahead..… https : //t.co/zJcPshyTGr,"Gurgaon, Haryana","Gurgaon, Gurugram, Haryana, India",77.00270014657752,28.42826235
381,Thu Mar 05 17:56:56 +0000 2020, Crossing boundaries,"Ilkal, India","Ilakal, Hunagunda taluku, Bagalkote district, Karnataka, 587125, India",76.11564,15.9598085
382,Thu Mar 05 17:56:57 +0000 2020," See propaganda reach . Academic Ashutosh Varshney testifying USCIRF , repeating nonsense Muslims becoming stateless due CAA , NRC . Meanwhile , last 75 years , Hindus pushed Pakistan , Bangladesh Kashmir . https : //t.co/vM4ECD60Es",The City of Love,"Love County, Oklahoma, United States of America",-97.2526992,33.9852998
383,Thu Mar 05 17:56:58 +0000 2020," `` CAA necessary : Why many arguments unconstitutional ’ hold water '' Read article Shri Harish Salve Ji , A Senior advocate Supreme Court & amp ; Queen ’ Counsel courts England Wales https : //t.co/G0X59vU2xY","Indore, India","Indore, Shastri Bridge, Martand Chowk, Indore Tahsil, Indore, Madhya Pradesh, 452001, India",75.8681124,22.7205162
384,Thu Mar 05 17:57:07 +0000 2020," # Delhi | # ShaheenBagh ; People continue protest # CitizenshipAmendmentAct # NRC . # DelhiPolice says , `` W… https : //t.co/DxIhTj2ylR","Jaipur, India","Jaipur, Jaipur Tehsil, Jaipur, Rajasthan, 302001, India",75.820349,26.916194
385,Thu Mar 05 17:57:09 +0000 2020, Hate update . After CAA passed Parliament Dec 11 ... . Assam- 6 killed Uttar Pradesh- 19 ( per police ) Karnataka- 2 Meghalaya- 3 Delhi-53 Total-83 https : //t.co/nsShw2bYEm,Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
386,Thu Mar 05 17:57:12 +0000 2020, @ SengeHSering vision ... positive approach different issues South Asia . I always learnt lot Senge🙏🙏 Muslims India & amp ; Pakistani learn lot .,"Bidar, India","Bidar, Bidar district, Karnataka, India",77.333333,18.083333
387,Thu Mar 05 17:57:23 +0000 2020, Need rain Delhi .,Bharat ,India,78.6677428,22.3511148
388,Thu Mar 05 17:57:25 +0000 2020," Where India 's parliament Trying avoid talk delhi riots , Britain parliament actively discussing it.… https : //t.co/z23unOYDzw",Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
389,Thu Mar 05 17:57:29 +0000 2020," No need discuss CAA , NPR Maharashtra Assembly , says Ashok Chavan BJP accuses Maha Vikas Aghadi makin… https : //t.co/1nVVf2v3SS","Ranchi,Jharkhand, India","Ranchi, Kanke, Ranchi, Jharkhand, HINDPIRI, India",85.3250132,23.3700354
390,Thu Mar 05 17:57:31 +0000 2020," Maharashtra detention centre foreigners awaiting deportation , connection CAA , NRC , says state home m… https : //t.co/TNLlQk9JQQ","Ranchi,Jharkhand, India","Ranchi, Kanke, Ranchi, Jharkhand, HINDPIRI, India",85.3250132,23.3700354
393,Thu Mar 05 17:57:40 +0000 2020, Enlightening ... https : //t.co/YzfIkbNhbI,Pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
394,Thu Mar 05 17:57:44 +0000 2020, RT @ Abhina_Prakash : Judiciary must remain limits,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
395,Thu Mar 05 17:57:46 +0000 2020," RT @ TheQuint : As Sunday , least 3 people lost lives clashes tribal non-tribal groups Meghalaya . https : //t.…","Kadiri, India","Kadiri, Anantapur, Andhra Pradesh, 515591, India",78.14185565,14.16738855
396,Thu Mar 05 17:57:47 +0000 2020, Let ’ Encrypt said pushing back deadline revoke millions # TLS certificates affected Certificate Authority Authorization ( CAA ) bug . https : //t.co/M7xZMRyGf6,"Pennsylvania, USA","Pennsylvania, United States of America",-77.7278831,40.9699889
401,Thu Mar 05 17:58:00 +0000 2020," @ RanaAyyub This war waged Hindus . I urge government put madrasas , masjids surveillance… https : //t.co/MTQa7cUsQZ","Gujarat, India","Gujarat, India",72.03149703699282,22.41540825
403,Thu Mar 05 17:58:01 +0000 2020, @ timesofindia CAA therefore must & amp ; must India ...,India,India,78.6677428,22.3511148
405,Thu Mar 05 17:58:11 +0000 2020, Congratulations TUKTUKDEGANG You ca n't successfully carry # ShaheenBagh everywhere # India allow y… https : //t.co/8ueDmS3H8m,mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
407,Thu Mar 05 17:58:20 +0000 2020, RT @ HasanSafin : Ooops ... Was Amit Shah giving interviews international media happening ?,"Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
408,Thu Mar 05 17:58:21 +0000 2020, @ ashokepandit @ sardesairajdeep @ BDUTT @ _sabanaqvi @ ReallySwara @ anuragkashyap72 This sign Islamic radical ter… https : //t.co/Xjql4oewJS,Ahmedabad,"Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India",72.5797068,23.0216238
410,Thu Mar 05 17:58:24 +0000 2020, That terribly mean !,India,India,78.6677428,22.3511148
411,Thu Mar 05 17:58:31 +0000 2020," @ BDUTT @ gulf_news This war waged Hindus . I urge government put madrasas , masjids surve… https : //t.co/uBUhW4XP5s","Gujarat, India","Gujarat, India",72.03149703699282,22.41540825
412,Thu Mar 05 17:58:33 +0000 2020," https : //t.co/TCjcg1PKjP Dr Rajdeep Roy ( brother ) Member Parliament Cachar , Assam giving talk CAA 6th India Ideas Conclave Narmada , Gujarat @ ammitkumar1 @ jdrcsm @ i_rmehta @ birajlahkar @ 2D3DnD @ apeejay @ amrish15","Noida, India","Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",77.3547609,28.5726442
414,Thu Mar 05 17:58:36 +0000 2020, @ khamenei_ir Genocide/Massacre Muslims @ Delhi indeed Crime Against Humanity international implicati… https : //t.co/9GgoNYT4QY,"Bangalore, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
416,Thu Mar 05 17:58:41 +0000 2020," If one get # coronavirusinindia responsible , may create national health… https : //t.co/Dnr4xdktYn",Unknown,"Unknown, ሶማሌ ክልል / Somali, Ethiopia",43.398382018489485,6.402589949999999
417,Thu Mar 05 17:58:44 +0000 2020, Let ’ see long last less money # ShaheenBaghEmpty,India.,India,78.6677428,22.3511148
419,Thu Mar 05 17:58:48 +0000 2020," Syed Azharuddin ( GS , SIO India ) addressing ‘ shaheenbagh ’ Juhapura , Morarji chawk , ajitmill char rasta Ahmedabad CAA NPR . # NoTo_CAA_NPR https : //t.co/NPKPvNlwwo",Sangareddy ,"Sangareddy, Telangana, India",77.8228199507381,17.86859205
420,Thu Mar 05 17:58:58 +0000 2020, Presented Illustrated History Book : Assam - journey ’ textiles eminent journalist Nalini Singh r… https : //t.co/NJl7kAdLys,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
421,Thu Mar 05 17:59:01 +0000 2020, @ USCIRF @ RanjitOne @ ProfVarshney In stste Assam India1.6 millions Indians already become stateless… https : //t.co/9e1x944PJL,India,India,78.6677428,22.3511148
423,Thu Mar 05 17:59:13 +0000 2020, RT @ coolfunnytshirt : Superb article Harish Salve CAA . The last paragraph savage . https : //t.co/Mva5ZMuB9h,"Varanasi, India","Varanasi, Sadar, Varanasi, Uttar Pradesh, 221101, India",83.0076292,25.3356491
425,Thu Mar 05 17:59:22 +0000 2020, @ zoo_bear _* # YesBank doobi # Modi Raj aur # CAA ke Aadh ! ! ! *_ *Govt limits withdrawals Yes Bank Rs 5… https : //t.co/2OTDBZB4zN,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
426,Thu Mar 05 17:59:23 +0000 2020, RT @ TheJaggi : Varshney 's bunch half lies,"Mumbai, Maharashtra","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
427,Thu Mar 05 17:59:28 +0000 2020," Andrew Yang , Evelyn Yang Sign With CAA . Big news # YangGang https : //t.co/brDrqeOvEi","High Point, NC","High Point, Guilford County, North Carolina, United States of America",-80.0053176,35.9556924
435,Thu Mar 05 17:59:43 +0000 2020, @ ShomaChaudhury @ suhasinih Those fighting CAA exposed foreign funded activists ! … https : //t.co/46Ttrp0GtX,"Bengaluru, Karnataka","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
438,Thu Mar 05 18:00:03 +0000 2020, India defends CAA UN rights chief approaches Supreme Court - Al Jazeera English - https : //t.co/bZYpyRHpRd,"Houston, TX","Houston, Harris County, Texas, 77002-5902, United States of America",-95.3676974,29.7589382
439,Thu Mar 05 18:00:05 +0000 2020," Its obvious Shaheen Bagh protest ’ CAA , NRC & amp ; NPR . Its never . # ShaheenBaghEmpty loss o… https : //t.co/SJKzvQ68M2",India,India,78.6677428,22.3511148
440,Thu Mar 05 18:00:05 +0000 2020," Modi Govt got done 370 , Triple Talaq , CAA time economy . Now structural reforms bear fruit . And States started tax reforms . When growth takes , things behind","Ahmadabad City, India","Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India",72.5797068,23.0216238
441,Thu Mar 05 18:00:14 +0000 2020," Harish Salve writes CAA : If law broader allowed members religious communities Pakistan , Bangladesh Afghanistan migrate India , could well away borders . https : //t.co/lHVJzlz8Fh","New Delhi,  Bharath","Bharath Wood Industries, Outer Ring Road, Basavanagar, Vijnana Nagar, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560 048, India",77.6894183,12.987688
444,Thu Mar 05 18:00:19 +0000 2020," • OIC • EU Parliament • UK Parliament • UN HR High Commissioner • Malaysia , Iran , Indonesia , Pakistan • Bangladeshis protesting Modi 's visit • Bernie , Cortez , Democrats Except Modi 's fascist pal Trump , whole world condemned CAA https : //t.co/ZUJp4uExO8","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
445,Thu Mar 05 18:00:23 +0000 2020, Harsh Mander finds jail well-articulated speech record . Dr. Kafeel finds jail hu… https : //t.co/wsOGZ05Ilq,Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
448,Thu Mar 05 18:00:39 +0000 2020," Must watch , Excellent discussion @ arifaajakia & amp ; @ SengeHSering On : 1 ) Gilgit Baltistan 2 ) CAA 3 ) Left Moslems playing victim card . 4 ) Human Rights activists opposing CAA https : //t.co/TVNLrrFKOq @ AmitShah @ rammadhavbjp @ amritabhinder @ BJP4India @ HMOIndia","Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
453,Thu Mar 05 18:00:58 +0000 2020, Worth watching full 1hr 39m . @ ProfVarshney echoed many thoughts .,"Bangalore, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
455,Thu Mar 05 18:01:01 +0000 2020," Similarly , alleged non-political secular people Riot hit NE Delhi might permanently changed Political Preference Outlook . Sara secularism Ek dange mein khatm ho jata hai ... https : //t.co/PjltYIf3d7",Don't know,"Dont know, John Street, DUMBO, Brooklyn, Kings County, New York, 11251, United States of America",-73.986637,40.7043406
456,Thu Mar 05 18:01:01 +0000 2020," Stop spreading fake news . None business . What done Red Indians Africans racist , you… https : //t.co/kkJntGapRQ",India,India,78.6677428,22.3511148
458,Thu Mar 05 18:01:07 +0000 2020, 07 Congressis goons suspended speaker Birla Ji throwing paper balls Speaker 'hungam… https : //t.co/Qxa0FitHMI,"Uttar Pradesh, India","Uttar Pradesh, India",80.859666,27.1303344
459,Thu Mar 05 18:01:09 +0000 2020, U.S Comm Intl Religious Freedom holds hearings # citizenship laws # India & amp ; # Myanmar . These connections increasingly made . Glad see @ AmanWadud testifying - speaking months ago Assam # NRC eye opening absolutely horrifying . # CAA,India,India,78.6677428,22.3511148
461,Thu Mar 05 18:01:22 +0000 2020, @ balaji_rajan @ Enimamour @ Sandeep71121431 There difference . The gathering support/against CAA inte… https : //t.co/gXwYlesuEM,"Mumbai, Maharashtra","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
462,Thu Mar 05 18:01:23 +0000 2020, `` Gilgit Baltistan Integral Part India `` Excellent discussion @ arifaajakia & amp ; @ SengeHSering On : 1 ) Gilgit Baltistan 2 ) CAA 3 ) Left Moslems playing victim card . 4 ) Alleged Pakistani Human Rights activists opposing CAA https : //t.co/3G4ErZxivv,"Hyderabad, India","Hyderabad, Telangana, India",78.46106473453146,17.38878595
465,Thu Mar 05 18:01:31 +0000 2020, The Left pseudo-Liberal army quiet . Aur inn 'peaceful ' protestors pe lathi charge kardo toh ro-ro k… https : //t.co/UBJK9OiEba,India,India,78.6677428,22.3511148
467,Thu Mar 05 18:01:39 +0000 2020, @ vip_lokesh Delhi : Latest visuals Shaheen Bagh ; People continue protest # CitizenshipAmendmentAct an… https : //t.co/WQ6DiSBj2s,Pta nhi😈,"숭례문, 40, 세종대로, 소공동, 오정구, 100-704, 대한민국",126.97535502757586,37.559991999999994
468,Thu Mar 05 18:01:39 +0000 2020," In Assam , NRC also hidden war poor women , often main caretakers rivers . An important piece @ VidyaKrishnan https : //t.co/UFJYLYIdz0",delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
469,Thu Mar 05 18:01:42 +0000 2020, @ bsindia @ MEAIndia happened @ Refugees believe need strong coaching english understand # CAA A… https : //t.co/tmjki0GOmn,United States,United States,-100.4458825,39.7837304
470,Thu Mar 05 18:01:46 +0000 2020, @ mshabeerali @ jijoy_matt Illegal immigrants rights . They return country origin . There's… https : //t.co/oM9LJTThW1,India,India,78.6677428,22.3511148
472,Thu Mar 05 18:01:53 +0000 2020, Yes yes yes,"दिल्ली, भारत","Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
473,Thu Mar 05 18:01:56 +0000 2020," The report also links democratic # India dictatorial # China eradicating pluralism , giving three main reasons India ’ drop ranks . # FreedomIndex # CAA # NRC # # Article370 https : //t.co/SskRnPgxxP","haldwani,india","Haldwani, Nainital, Uttarakhand, 263139, India",79.5266898,29.2151635
474,Thu Mar 05 18:01:58 +0000 2020, RT @ c_aashish : CAA necessary : Why many arguments unconstitutional ’ hold water - Harish Salve https : //t.co/eiM3…,India,India,78.6677428,22.3511148
479,Thu Mar 05 18:02:13 +0000 2020, NRC calls urgent relocation refugees Greece https : //t.co/HtbpruCODj,Earth,"Earth, Lamb County, Texas, United States of America",-102.4107493,34.2331373
482,Thu Mar 05 18:02:30 +0000 2020," # USCIRF , body monitors violation religious freedom abroad , Wednesday expressed concern India 's amended citizenship laws , saying could result `` wide-scale disenfranchisement '' # Muslims https : //t.co/I1YJj6B7cW","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
483,Thu Mar 05 18:02:34 +0000 2020, So # UrbanNaxals leftists gang platform US soil .,"Kharagpur, India","Kharagpur, Munger, Bihar, India",86.52504036339789,25.133173050000003
490,Thu Mar 05 18:03:09 +0000 2020," MEDIA BLACKOUT : Jihadis declared WAR non-Muslims India Mullah boasts Muslim pop . double 30yrs , threatens Hindus Islamic rule India , vows PM Modi dead soon & amp ; CAA supporters burned alive Crowd Terrorists celebrate & amp ; chant `` Allahu Akbar '' https : //t.co/xBP200SiDP","California, USA","California, United States of America",-118.7559974,36.7014631
491,Thu Mar 05 18:03:09 +0000 2020," The PIA head office would set terminal building Benazir Bhutto International Airport , car parking area would brought commercial use Civil Aviation Authority ( CAA ) .","Sharjah, United Arab Emirates","الشارقة, 20268, United Arab Emirates",55.3895321,25.3585432
